TICKS, NEG-REWARD, INIT-VALUE-UPPR-BOUND, D1, D2, ACCURACY, PROBLEM-RT
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 10.471665
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 13.1449995
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 10.421667
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 11.746999
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 10.519667
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 12.102668
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 10.454999
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 11.725001
20.0, -1.0, 1.0, 5.0, 10.0, 0.33333334, 9.705
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 8.014999
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 12.151334
20.0, -1.0, 1.0, 5.0, 10.0, 0.33333334, 8.048335
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 9.235
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 14.818
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 10.505
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 8.033333
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 11.155
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 12.975999
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 6.761667
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 14.2386675
20.0, -1.0, 1.0, 5.0, 10.0, 0.33333334, 8.073334
20.0, -1.0, 1.0, 5.0, 10.0, 0.33333334, 8.065
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 11.7369995
20.0, -1.0, 1.0, 5.0, 10.0, 0.33333334, 9.235
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 12.973
20.0, -1.0, 1.0, 5.0, 10.0, 0.33333334, 8.097333
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 12.6449995
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 10.918334
20.0, -1.0, 1.0, 5.0, 10.0, 0.33333334, 10.493001
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 11.7386675
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 8.281667
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 10.535333
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 10.455001
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 10.755001
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 8.033
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 14.028333
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 6.7969995
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 12.591667
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 9.268333
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 11.952
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 8.073
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 14.322334
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 8.041
20.0, -1.0, 1.0, 5.0, 10.0, 0.33333334, 10.511666
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 10.471665
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 9.251667
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 8.048333
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 10.455001
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 10.717334
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 9.253666
20.0, -1.0, 1.0, 5.0, 10.0, 0.33333334, 9.285
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 10.471667
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 10.921666
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 6.845333
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 13.258332
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 12.945
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 10.471667
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 6.828333
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 11.711667
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 9.2890005
20.0, -1.0, 1.0, 5.0, 10.0, 0.33333334, 9.4939995
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 12.383332
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 12.928333
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 9.318667
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 9.285
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 15.914998
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 10.505
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 14.224335
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 13.184001
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 10.940999
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 9.686333
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 10.713668
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 13.411
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 13.453335
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 14.874333
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 8.015
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 10.488334
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 9.259999
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 13.187333
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 12.858335
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 9.501667
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 10.505
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 14.148334
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 8.031667
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 8.048333
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 9.480666
20.0, -1.0, 1.0, 5.0, 10.0, 0.33333334, 10.505
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 12.993335
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 12.375
20.0, -1.0, 1.0, 5.0, 10.0, 0.33333334, 11.741666
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 9.334332
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 11.961333
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 15.090333
20.0, -1.0, 1.0, 5.0, 10.0, 0.0, 7.998333
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 10.989334
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 11.708333
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 9.251667
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 10.488335
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 9.247334
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 13.170001
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 9.376667
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 6.808666
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 6.7949996
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 11.708333
20.0, -1.0, 1.0, 5.0, 10.0, 0.33333334, 11.724999
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 15.858335
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 13.010333
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 11.708333
20.0, -1.0, 1.0, 5.0, 10.0, 0.33333334, 8.048333
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 11.769333
20.0, -1.0, 1.0, 5.0, 10.0, 0.33333334, 9.286667
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 9.307334
20.0, -1.0, 1.0, 5.0, 10.0, 0.33333334, 9.251667
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 12.928333
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 10.738334
20.0, -1.0, 1.0, 5.0, 10.0, 0.33333334, 8.291666
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 9.268334
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 9.235001
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 9.268333
20.0, -1.0, 1.0, 5.0, 10.0, 0.33333334, 7.998333
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 11.695333
20.0, -1.0, 1.0, 5.0, 10.0, 0.33333334, 11.708333
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 11.763
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 9.701667
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 10.505001
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 10.454999
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 9.285
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 11.777667
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 11.724999
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 9.268333
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 9.235
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 11.724999
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 11.354001
20.0, -1.0, 1.0, 5.0, 10.0, 0.33333334, 11.691666
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 15.401668
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 12.902668
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 10.671668
20.0, -1.0, 1.0, 5.0, 10.0, 0.33333334, 10.507667
20.0, -1.0, 1.0, 5.0, 10.0, 0.33333334, 8.048333
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 8.068999
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 6.811667
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 6.778333
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 14.181666
20.0, -1.0, 1.0, 5.0, 10.0, 0.33333334, 10.438334
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 10.456334
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 10.505
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 10.488334
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 10.938333
20.0, -1.0, 1.0, 5.0, 10.0, 0.33333334, 10.488334
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 8.202666
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 11.708333
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 9.685
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 8.083667
20.0, -1.0, 1.0, 5.0, 10.0, 0.33333334, 9.32
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 11.741666
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 6.8116665
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 11.708333
20.0, -1.0, 1.0, 5.0, 10.0, 0.33333334, 10.488334
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 12.578334
20.0, -1.0, 1.0, 5.0, 10.0, 0.0, 10.714668
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 12.960334
20.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 11.725001
20.0, -1.0, 1.0, 5.0, 10.0, 1.0, 11.741666
20.0, -1.0, 1.0, 10.0, 1.0, 0.33333334, 9.251667
20.0, -1.0, 1.0, 10.0, 1.0, 0.33333334, 9.285
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 11.676
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 10.488334
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 12.108333
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 14.3619995
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 9.251667
20.0, -1.0, 1.0, 10.0, 1.0, 0.33333334, 13.642331
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 10.533001
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 8.016666
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 10.539666
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 12.953
20.0, -1.0, 1.0, 10.0, 1.0, 0.33333334, 11.944668
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 6.7963333
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 10.505
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 10.521667
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 12.911667
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 11.735
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 11.178333
20.0, -1.0, 1.0, 10.0, 1.0, 0.33333334, 5.558333
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 10.473332
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 5.5916667
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 8.048333
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 10.787
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 13.159668
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 8.031667
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 11.674999
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 14.231667
20.0, -1.0, 1.0, 10.0, 1.0, 0.33333334, 6.8343334
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 9.273
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 12.195
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 10.454999
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 12.978333
20.0, -1.0, 1.0, 10.0, 1.0, 0.33333334, 9.702334
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 11.744667
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 9.251667
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 6.8116665
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 11.724999
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 10.488334
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 16.102333
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 12.226666
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 9.285
20.0, -1.0, 1.0, 10.0, 1.0, 0.33333334, 8.031667
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 10.471667
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 9.680667
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 10.921666
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 15.4816675
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 11.937668
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 10.708
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 9.491666
20.0, -1.0, 1.0, 10.0, 1.0, 0.33333334, 6.8283334
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 10.521667
20.0, -1.0, 1.0, 10.0, 1.0, 0.33333334, 9.457333
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 5.558333
20.0, -1.0, 1.0, 10.0, 1.0, 0.33333334, 6.795
20.0, -1.0, 1.0, 10.0, 1.0, 0.33333334, 9.251666
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 15.425334
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 13.587001
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 8.031667
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 10.721667
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 15.368335
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 9.251666
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 8.015
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 8.282666
20.0, -1.0, 1.0, 10.0, 1.0, 0.33333334, 8.044
20.0, -1.0, 1.0, 10.0, 1.0, 0.33333334, 10.471667
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 9.251667
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 11.155002
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 13.563332
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 6.828333
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 6.8116665
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 8.065
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 9.480667
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 9.235
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 10.505
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 9.268334
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 8.031667
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 11.735001
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 6.811667
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 10.526666
20.0, -1.0, 1.0, 10.0, 1.0, 0.33333334, 6.811667
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 10.471333
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 14.440999
20.0, -1.0, 1.0, 10.0, 1.0, 0.33333334, 8.048333
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 10.570666
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 6.795
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 12.945
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 17.318333
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 9.251667
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 10.715
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 8.068999
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 11.715
20.0, -1.0, 1.0, 10.0, 1.0, 0.33333334, 8.091
20.0, -1.0, 1.0, 10.0, 1.0, 0.33333334, 6.802334
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 11.708333
20.0, -1.0, 1.0, 10.0, 1.0, 0.0, 9.262666
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 13.174999
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 11.725001
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 11.175334
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 10.454999
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 11.708333
20.0, -1.0, 1.0, 10.0, 1.0, 0.33333334, 8.082666
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 11.7630005
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 9.296001
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 9.272334
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 6.795
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 10.471666
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 6.795
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 15.274333
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 7.033333
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 11.738667
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 10.522667
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 9.2683325
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 8.065
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 9.251666
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 10.939667
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 10.471667
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 11.700667
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 12.203
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 6.8320003
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 9.691333
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 9.268333
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 10.507
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 8.052333
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 11.724335
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 10.488334
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 14.198335
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 10.488334
20.0, -1.0, 1.0, 10.0, 1.0, 0.33333334, 9.501667
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 12.607334
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 8.048333
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 8.063333
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 10.521667
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 10.488334
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 10.475001
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 9.266
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 11.708333
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 13.414001
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 9.281333
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 12.976001
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 9.692666
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 12.960334
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 15.583667
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 9.305333
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 9.490001
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 11.708333
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 11.758334
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 10.561
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 11.895333
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 8.035666
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 11.724999
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 10.505
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 14.059666
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 10.471665
20.0, -1.0, 1.0, 10.0, 1.0, 0.33333334, 11.758334
20.0, -1.0, 1.0, 10.0, 1.0, 0.33333334, 11.749
20.0, -1.0, 1.0, 10.0, 1.0, 0.33333334, 12.973666
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 9.252335
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 12.432999
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 9.268333
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 10.533666
20.0, -1.0, 1.0, 10.0, 1.0, 0.33333334, 12.118667
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 8.064
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 11.734333
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 9.488
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 9.2890005
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 10.951667
20.0, -1.0, 1.0, 10.0, 1.0, 0.33333334, 9.529667
20.0, -1.0, 1.0, 10.0, 1.0, 0.33333334, 8.048333
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 8.015
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 9.251667
20.0, -1.0, 1.0, 10.0, 1.0, 0.33333334, 8.048667
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 12.987666
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 11.675
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 10.444333
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 13.185
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 8.032667
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 8.065
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 11.710334
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 11.726334
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 10.491333
20.0, -1.0, 1.0, 10.0, 1.0, 0.0, 8.033
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 12.987332
20.0, -1.0, 1.0, 10.0, 1.0, 0.33333334, 9.268333
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 12.978333
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 10.521667
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 8.077
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 10.521667
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 11.123001
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 9.271
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 15.368335
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 12.991668
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 13.129001
20.0, -1.0, 1.0, 10.0, 1.0, 0.0, 12.979332
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 10.505
20.0, -1.0, 1.0, 10.0, 1.0, 0.33333334, 9.285
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 12.978335
20.0, -1.0, 1.0, 10.0, 1.0, 0.0, 9.532001
20.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 9.251666
20.0, -1.0, 1.0, 10.0, 1.0, 1.0, 10.950333
20.0, -1.0, 1.0, 10.0, 2.0, 0.6666667, 7.0383325
20.0, -1.0, 1.0, 10.0, 2.0, 0.6666667, 10.942
20.0, -1.0, 1.0, 10.0, 2.0, 0.6666667, 10.505
20.0, -1.0, 1.0, 10.0, 2.0, 0.6666667, 11.691667
20.0, -1.0, 1.0, 10.0, 2.0, 0.6666667, 9.505
20.0, -1.0, 1.0, 10.0, 2.0, 1.0, 11.729001
20.0, -1.0, 1.0, 10.0, 2.0, 1.0, 11.349667
20.0, -1.0, 1.0, 10.0, 2.0, 0.33333334, 8.025667
20.0, -1.0, 1.0, 10.0, 2.0, 0.6666667, 10.747334
20.0, -1.0, 1.0, 10.0, 2.0, 1.0, 10.557001
20.0, -1.0, 1.0, 10.0, 2.0, 0.6666667, 10.503
20.0, -1.0, 1.0, 10.0, 2.0, 0.6666667, 9.251668
20.0, -1.0, 1.0, 10.0, 2.0, 0.6666667, 10.500335
20.0, -1.0, 1.0, 10.0, 2.0, 0.0, 5.5750003
20.0, -1.0, 1.0, 10.0, 2.0, 0.6666667, 6.7949996
20.0, -1.0, 1.0, 10.0, 2.0, 0.33333334, 9.285333
20.0, -1.0, 1.0, 10.0, 2.0, 1.0, 10.505
20.0, -1.0, 1.0, 10.0, 2.0, 1.0, 10.499335
20.0, -1.0, 1.0, 10.0, 2.0, 1.0, 11.723
20.0, -1.0, 1.0, 10.0, 2.0, 1.0, 11.955334
20.0, -1.0, 1.0, 10.0, 2.0, 0.6666667, 10.538667
20.0, -1.0, 1.0, 10.0, 2.0, 0.6666667, 8.065
20.0, -1.0, 1.0, 10.0, 2.0, 0.33333334, 8.014999
20.0, -1.0, 1.0, 10.0, 2.0, 1.0, 9.2786665
